id,pvalue,qvalue,ppde,lsmM75,lsmD75,FC,direction,P1,P2,Descriptions
Ssc.12113.3.S1_at,0.036150958,0.431798634,0.432272385,2.58058581,3.80378386,0.294287514,UP,0,0,"gb:AF128841.1  DB_XREF=gi:4633811  TID=Ssc.16060.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  LL=397352  UG_GENE=CBPG  UG=Ssc.16060  UG_TITLE=Sarcolumenin precursor  DEF=Sus scrofa sarcolumenin precursor (CBPG) mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.28038.1.A1_at,0.036161076,0.431798634,0.43223839,1.72053342,3.34851307,0.196325821,UP,3,3,"gb:CA778712  DB_XREF=gi:26016590  DB_XREF=MPL384_10_K19  CLONE=pSPORT1  TID=Ssc.15358.2  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.15358  UG_TITLE=Transcribed locus, weakly similar to NP_115962.2 testis-specific protein TSP-NY (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.25975.2.A1_at,0.036222068,0.432281603,0.432033637,4.66674862,5.27542795,0.54406893,UP,3,3,gb:BI403619  DB_XREF=gi:15182680  DB_XREF=MI-P-CP1-nwp-g-03-0-UI.s1  CLONE=MI-P-CP1-nwp-g-03-0-UI  TID=Ssc.3098.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.3098  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.27557.1.S1_at,0.036301983,0.432744407,0.431765801,5.9735281,6.38728236,0.661163406,UP,0,0,gb:BI401997  DB_XREF=gi:15181058  DB_XREF=MI-P-CP0-nvu-d-09-0-UI.s1  CLONE=MI-P-CP0-nvu-d-09-0-UI  TID=Ssc.27224.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.27224  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.12615.1.A1_at,0.036381387,0.432942034,0.431500174,3.71619112,5.80011156,0.12444139,UP,3,3,"gb:BF193535  DB_XREF=gi:11076904  DB_XREF=245159  TID=Ssc.1458.3  CNT=7  FEA=EST  TIER=Stack  STK=6  UG=Ssc.1458  UG_TITLE=Transcribed locus, highly similar to NP_003109.1 secreted protein, acidic, cysteine-rich (osteonectin) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.3394.2.S1_at,0.036491244,0.433526781,0.431133484,4.42519847,5.15109508,0.483890513,UP,1,0,gb:BX666458  DB_XREF=gi:37856176  DB_XREF=BX666458  CLONE=scag0008c.h.08  TID=Ssc.22583.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22583  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13337.1.A1_at,0.03653599,0.433656264,0.430984395,1.16054868,2.95271338,0.166599142,UP,1,0,gb:BQ600793  DB_XREF=gi:21547519  DB_XREF=MI-P-E7-ahr-g-12-1-UM.s1  CLONE=MI-P-E7-ahr-g-12-1-UM  TID=Ssc.16435.1  CNT=42  FEA=EST  TIER=Stack  STK=10  UG=Ssc.16435  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.8475.1.A1_at,0.036638122,0.433761959,0.430644683,5.45255349,5.84898411,0.672716948,UP,3,3,"gb:BQ603941  DB_XREF=gi:21550667  DB_XREF=MI-P-CP1-nza-i-08-0-UI.s1  CLONE=MI-P-CP1-nza-i-08-0-UI  TID=Ssc.1086.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.1086  UG_TITLE=Transcribed locus, moderately similar to XP_342751.1 similar to microfibril-associated glycoprotein-2 (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.17312.1.A1_at,0.03677687,0.434667937,0.430184464,6.98052989,7.40339568,0.655166557,UP,3,3,"gb:CK450901  DB_XREF=gi:40798115  DB_XREF=904015  TID=Ssc.10566.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.10566  UG_TITLE=Transcribed locus, moderately similar to NP_060134.1 ankyrin repeat domain 10 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.7683.1.A1_at,0.036797613,0.434667937,0.430115787,3.01427231,4.17931058,0.311910725,UP,3,3,gb:CF789046  DB_XREF=gi:37793607  DB_XREF=866290  TID=Ssc.22224.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22224  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.4753.1.A1_at,0.036844332,0.434667937,0.429961228,6.51616016,6.97802345,0.630108476,UP,3,3,gb:BE749740  DB_XREF=gi:10163732  DB_XREF=200776  TID=Ssc.5122.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.5122  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.4985.1.A1_at,0.03702081,0.435574541,0.429378889,7.2523913,7.57125484,0.726974746,UP,2,3,"gb:CO953115  DB_XREF=gi:51330136  DB_XREF=UMC-pfeto1-014-d12  TID=Ssc.25792.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.25792  UG_TITLE=Transcribed locus, highly similar to NP_710148.1 Down syndrome critical region gene 5 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24532.1.S1_at,0.03710335,0.435876406,0.429107333,4.57919153,4.93596552,0.699930671,UP,3,3,"gb:BG609157  DB_XREF=gi:13659135  DB_XREF=322699  TID=Ssc.16825.3  CNT=9  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.16825  UG_TITLE=Transcribed locus, highly similar to NP_065604.1 UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3 (Mus musculus)  REP_ORG=S. scrofa"
Ssc.21160.1.A1_at,0.037237427,0.436636925,0.42866731,4.24616741,4.60065373,0.701533715,UP,0,0,gb:CF365116  DB_XREF=gi:34167384  DB_XREF=835722  TID=Ssc.3453.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.3453  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.26276.1.S1_at,0.037249682,0.436636925,0.428627158,8.20869866,8.58706144,0.684981958,UP,3,3,"gb:BG894410  DB_XREF=gi:14304651  DB_XREF=355036  TID=Ssc.6338.2  CNT=5  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.6338  UG_TITLE=Transcribed locus, highly similar to NP_003359.3 ubiquitin specific protease 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.11787.2.A1_at,0.037302446,0.436636925,0.428454411,5.59295757,6.260014,0.513217047,UP,0,0,"gb:AF403246.1  DB_XREF=gi:27497109  TID=Ssc.16338.1  CNT=2  FEA=mRNA  TIER=ConsEnd  STK=0  LL=396909  UG_GENE=MRP1  UG=Ssc.16338  UG_TITLE=Multidrug resistance protein 1  DEF=Sus scrofa multidrug resistance protein 1 (MRP1) mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.3244.1.S1_at,0.037313357,0.436636925,0.428418714,6.25592384,6.50846595,0.7768235,UP,0,0,gb:CK451934  DB_XREF=gi:40799148  DB_XREF=907511  TID=Ssc.23935.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.23935  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.6439.2.A1_at,0.037359429,0.436933044,0.428268082,1.0241531,1.9320194,0.403384007,UP,0,0,"gb:BI182911  DB_XREF=gi:14657320  DB_XREF=UNL-P-FN-br-c-05-0-UNL.s1  CLONE=UNL-P-FN-br-c-05-0-UNL  TID=Ssc.26916.2  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.26916  UG_TITLE=Transcribed locus, highly similar to NP_056371.1 signal-induced proliferation-associated 1 like 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.7581.1.A1_at,0.037411197,0.437167211,0.428099016,5.32548728,5.90355304,0.560982392,UP,0,0,"gb:CF367827  DB_XREF=gi:34172746  DB_XREF=852403  TID=Ssc.20017.3  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.20017  UG_TITLE=Transcribed locus, highly similar to NP_005955.1 myosin, heavy polypeptide 10, non-muscle (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.21715.1.A1_at,0.037421007,0.437167211,0.428067,2.79648577,4.74298997,0.142772304,UP,3,3,"gb:CN162791  DB_XREF=gi:46177221  DB_XREF=952210  TID=Ssc.26871.1  CNT=5  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.26871  UG_TITLE=Transcribed locus, highly similar to NP_006438.1 ubiquitin specific protease 16 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.5257.1.S1_at,0.03753754,0.437260727,0.427687229,7.19278159,7.36799956,0.839274064,UP,3,3,gb:BQ597726  DB_XREF=gi:21544452  DB_XREF=MI-P-A2-afe-f-01-1-UM.s1  CLONE=MI-P-A2-afe-f-01-1-UM  TID=Ssc.10701.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.10701  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.8218.1.A1_at,0.037563702,0.437260727,0.427602106,6.29144911,6.75829501,0.6269767,UP,3,3,"gb:CF796296  DB_XREF=gi:37800869  DB_XREF=892536  TID=Ssc.26665.2  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.26665  UG_TITLE=Transcribed locus, highly similar to NP_006707.1 activator of S phase kinase (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24963.1.A1_at,0.037607997,0.437260727,0.4274581,6.88970071,7.06702234,0.837510373,UP,1,3,"gb:CD572780  DB_XREF=gi:31663847  DB_XREF=PBL_9_G09  CLONE=PBL  TID=Ssc.17607.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17607  UG_TITLE=Transcribed locus, moderately similar to NP_612480.1 hypothetical protein BC007540 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.18221.1.S1_at,0.037613009,0.437260727,0.427441814,6.19224858,6.58810172,0.673105541,UP,3,3,"gb:CN166287  DB_XREF=gi:46180717  DB_XREF=997548  TID=Ssc.9764.1  CNT=10  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.9764  UG_TITLE=Transcribed locus, highly similar to XP_033371.3 chromosome 14 open reading frame 120 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.22816.1.S1_at,0.037616053,0.437260727,0.427431924,0.47914789,2.09177834,0.199362511,UP,3,3,gb:CF795643  DB_XREF=gi:37800216  DB_XREF=891817  TID=Ssc.10899.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.10899  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13548.1.S1_at,0.03770764,0.43784156,0.427134677,6.47020957,6.75053005,0.755541567,UP,3,3,"gb:CN162646  DB_XREF=gi:46177076  DB_XREF=952050  TID=Ssc.15729.1  CNT=21  FEA=EST  TIER=Stack  STK=9  UG=Ssc.15729  UG_TITLE=Transcribed locus, highly similar to NP_003332.1 ubiquitin-conjugating enzyme E2E 1 (UBC45 homolog, yeast) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.29196.1.A1_at,0.037818101,0.437927826,0.426776986,3.43587552,5.04531883,0.19999892,UP,0,0,"gb:BP435833  DB_XREF=gi:40425900  DB_XREF=BP435833  CLONE=LNG010077C11  TID=Ssc.26127.3  CNT=4  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.26127  UG_TITLE=Transcribed locus, moderately similar to NP_066011.1 G protein-coupled receptor 107 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.11892.1.A1_at,0.037822833,0.437927826,0.426761683,3.96328777,4.85610004,0.4095025,UP,1,0,"gb:AF042017.1  DB_XREF=gi:3273634  TID=Ssc.16072.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  LL=396795  UG_GENE=LOC396795  UG=Ssc.16072  UG_TITLE=Olfactory receptor  DEF=Sus scrofa RL11 olfactory receptor mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.22346.1.A1_at,0.037828707,0.437927826,0.426742689,2.10459146,4.1424013,0.130313807,UP,0,0,gb:BF191571  DB_XREF=gi:11074940  DB_XREF=239193  TID=Ssc.31010.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.31010  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.22809.1.S1_at,0.037867269,0.437927826,0.426618057,3.18267331,4.08408524,0.405996017,UP,2,2,gb:CK460870  DB_XREF=gi:40832151  DB_XREF=931189  TID=Ssc.24563.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.24563  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.2486.1.S1_at,0.037918028,0.437927826,0.426454168,7.22796284,7.51981284,0.74688056,UP,2,3,gb:BQ599802  DB_XREF=gi:21546528  DB_XREF=MI-P-E6-aho-a-05-1-UM.s1  CLONE=MI-P-E6-aho-a-05-1-UM  TID=Ssc.4138.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.4138  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.30253.1.A1_at,0.037934441,0.437927826,0.426401214,5.20058308,5.89407683,0.499826745,UP,0,0,gb:BP157740  DB_XREF=gi:40407213  DB_XREF=BP157740  CLONE=SPL010021D03  TID=Ssc.17532.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.17532  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.925.1.S1_at,0.038011137,0.438461889,0.426154023,9.97490183,10.34250311,0.692393198,UP,0,0,gb:BF711727  DB_XREF=gi:12011202  DB_XREF=MI-P-E6-acf-e-02-1-UM.s1  CLONE=MI-P-E6-acf-e-02-1-UM  TID=Ssc.7704.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.7704  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.853.1.A1_at,0.038180958,0.438783808,0.425608191,2.68543918,3.85376014,0.310888498,UP,1,2,gb:BQ604993  DB_XREF=gi:21551719  DB_XREF=MI-P-CP1-nzd-i-04-0-UI.s1  CLONE=MI-P-CP1-nzd-i-04-0-UI  TID=Ssc.13251.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.13251  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.24212.1.S1_at,0.038199323,0.438783808,0.425549286,5.28045029,6.04051436,0.467636465,UP,3,3,"gb:BX918395  DB_XREF=gi:41135214  DB_XREF=BX918395  CLONE=scan0038d.h.12  TID=Ssc.21418.1  CNT=12  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.21418  UG_TITLE=Transcribed locus, highly similar to XP_340780.1 similar to hemoglobin alpha chain (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.30072.1.A1_at,0.038231622,0.438783808,0.425445747,4.74416202,5.04046123,0.743564913,UP,3,3,gb:BP436550  DB_XREF=gi:40426617  DB_XREF=BP436550  CLONE=LNG010060D08  TID=Ssc.25289.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.25289  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.21290.2.A1_at,0.038245479,0.438783808,0.425401349,7.17271047,7.42815113,0.774575098,UP,3,3,"gb:CO956375  DB_XREF=gi:51333438  DB_XREF=UMC-pputal6-002-c06  TID=Ssc.27569.1  CNT=8  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.27569  UG_TITLE=Transcribed locus, highly similar to NP_076959.1 chromosome 7 open reading frame 25 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.2507.2.S1_at,0.038348834,0.438878113,0.425070627,5.12206864,5.54267373,0.656649368,UP,1,0,"gb:CN166265  DB_XREF=gi:46180695  DB_XREF=997525  TID=Ssc.26799.1  CNT=7  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.26799  UG_TITLE=Transcribed locus, highly similar to NP_004672.2 eukaryotic translation initiation factor 1A, Y-linked (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.9503.3.S1_at,0.038373691,0.438878113,0.424991201,5.45744294,5.88089927,0.654779769,UP,0,0,gb:BI400076  DB_XREF=gi:15179137  DB_XREF=MI-P-AY1-nql-c-11-0-UI.s1  CLONE=MI-P-AY1-nql-c-11-0-UI  TID=Ssc.10186.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.10186  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.27149.1.S1_at,0.038393522,0.438878113,0.424927865,6.1759728,6.48351578,0.735251266,UP,0,0,"gb:BF079347  DB_XREF=gi:10873177  DB_XREF=229923  TID=Ssc.19525.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.19525  UG_TITLE=Transcribed locus, moderately similar to NP_113676.2 l(3)mbt-like 2 (Drosophila) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.16135.1.S1_at,0.038478715,0.438878113,0.424656094,2.06607157,3.35849109,0.274605565,UP,2,3,"gb:CN164994  DB_XREF=gi:46179424  DB_XREF=995383  TID=Ssc.1990.1  CNT=20  FEA=EST  TIER=ConsEnd  STK=4  UG=Ssc.1990  UG_TITLE=Transcribed locus, moderately similar to NP_071898.2 ring finger protein 25 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.9291.1.A1_at,0.038525302,0.439096706,0.424507693,5.97480092,6.91449474,0.390747456,UP,1,2,gb:BF709016  DB_XREF=gi:12008493  DB_XREF=MI-P-AY0-nab-c-10-0-UI.s1  CLONE=MI-P-AY0-nab-c-10-0-UI  TID=Ssc.8995.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.8995  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.11759.1.A1_at,0.038649518,0.440035727,0.42411275,2.13280137,3.93228391,0.165384446,UP,0,0,"gb:AB087920.1  DB_XREF=gi:29420635  TID=Ssc.17787.1  CNT=2  FEA=mRNA  TIER=ConsEnd  STK=0  UG=Ssc.17787  UG_TITLE=Transcribed locus, weakly similar to XP_224084.2 similar to T cell receptor alpha chain (Rattus norvegicus)  DEF=Sus scrofa TCR-a mRNA for T cell receptor alpha chain, partial cds, clone:PPA138.  REP_ORG=S. scrofa"
Ssc.183.1.S1_at,0.03877164,0.440905816,0.423725511,6.94781847,7.59625569,0.522862257,UP,3,3,gb:CK465031  DB_XREF=gi:40836312  DB_XREF=936101  TID=Ssc.24877.1  CNT=9  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.24877  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.13477.1.S1_at,0.038834593,0.441187907,0.423526295,6.54910626,7.01731695,0.626121592,UP,3,3,"gb:BX926322  DB_XREF=gi:41143170  DB_XREF=BX926322  CLONE=scan0021d.c.08  TID=Ssc.2930.1  CNT=24  FEA=EST  TIER=Stack  STK=9  UG=Ssc.2930  UG_TITLE=Transcribed locus, highly similar to NP_008921.1 WAS protein family, member 2 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.17793.1.A1_at,0.038988439,0.442248838,0.423040592,4.05220237,4.98865755,0.392014998,UP,3,3,"gb:BX920044  DB_XREF=gi:41136863  DB_XREF=BX920044  CLONE=scan0009d.o.23  TID=Ssc.8924.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.8924  UG_TITLE=Transcribed locus, moderately similar to NP_000204.2 integrin, beta 4 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.12205.1.A1_at,0.039022296,0.442248838,0.422933921,3.65025229,4.22432572,0.563226496,UP,0,1,"gb:U15525.1  DB_XREF=gi:571422  TID=Ssc.17810.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  UG=Ssc.17810  UG_TITLE=Transcribed locus, moderately similar to XP_375341.1 similar to Ig heavy chain - human (fragment) (Homo sapiens)  DEF=Sus scrofa clone pvg6a Ig heavy chain variable VDJ region mRNA, partial cds.  REP_ORG=S. scrofa"
Ssc.20560.1.S1_at,0.039049672,0.442248838,0.422847726,4.97613149,5.62478438,0.522749504,UP,3,3,"gb:CK455306  DB_XREF=gi:40802520  DB_XREF=915883  TID=Ssc.5093.2  CNT=11  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.5093  UG_TITLE=Transcribed locus, highly similar to NP_003020.2 SHC (Src homology 2 domain containing) transforming protein 1 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.24076.1.A1_at,0.039097607,0.442248838,0.422696923,2.80759152,3.75066812,0.389427877,UP,3,3,gb:BX677240  DB_XREF=gi:38009678  DB_XREF=BX677240  CLONE=scac0033i.n.21  TID=Ssc.20218.1  CNT=21  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.20218  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.21845.2.S1_at,0.03911107,0.442248838,0.422654597,4.57694548,5.00895463,0.649203436,UP,3,3,gb:BX921826  DB_XREF=gi:41138674  DB_XREF=BX921826  CLONE=scan0020d.l.01  TID=Ssc.4594.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.4594  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19105.1.S1_at,0.039113093,0.442248838,0.422648238,3.65028919,4.26192617,0.542462142,UP,3,3,gb:CO956492  DB_XREF=gi:51333555  DB_XREF=UMC-pputal6-003-f11  TID=Ssc.30890.1  CNT=4  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.30890  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.17921.1.A1_at,0.039189116,0.442586778,0.42240947,1.91014374,3.24525228,0.263129614,UP,0,0,"gb:BX915907  DB_XREF=gi:41132686  DB_XREF=BX915907  CLONE=scan0031d.a.05  TID=Ssc.13816.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.13816  UG_TITLE=Transcribed locus, highly similar to NP_037485.1 tropomodulin 4 (muscle) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.16720.1.S1_a_at,0.039266814,0.443187609,0.422165846,7.12980793,7.4165803,0.750682587,UP,3,3,"gb:CN028428  DB_XREF=gi:48722964  DB_XREF=UMC-pblivp1-006-h04  TID=Ssc.28409.1  CNT=11  FEA=EST  TIER=ConsEnd  STK=3  UG=Ssc.28409  UG_TITLE=Transcribed locus, highly similar to NP_036324.1 fracture callus 1 homolog (rat) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.23963.1.S1_at,0.039284445,0.443187609,0.422110621,7.33102022,7.7484388,0.658745125,UP,2,2,"gb:BG894750  DB_XREF=gi:14304991  DB_XREF=355479  TID=Ssc.2824.1  CNT=26  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.2824  UG_TITLE=Transcribed locus, moderately similar to NP_002924.1 ribonuclease, RNase A family, 1 (pancreatic) (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.6796.1.A1_at,0.03947441,0.444011171,0.421516917,6.54565696,6.9497195,0.667602368,UP,0,0,gb:CO990658  DB_XREF=gi:51349932  DB_XREF=UMC-pd3ov3-006-a09  TID=Ssc.30355.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.30355  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.7780.1.A1_at,0.039481202,0.444011171,0.421495734,5.786401,6.0799724,0.745595985,UP,0,0,"gb:CF795781  DB_XREF=gi:37800354  DB_XREF=891973  TID=Ssc.22538.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=1  UG=Ssc.22538  UG_TITLE=Transcribed locus, highly similar to XP_215551.2 similar to RIKEN cDNA D630029K19 (Rattus norvegicus)  REP_ORG=S. scrofa"
Ssc.29368.1.A1_at,0.039490575,0.444011171,0.421466507,3.89610687,5.12529142,0.292531025,UP,3,2,gb:CK467739  DB_XREF=gi:40839016  DB_XREF=939065  TID=Ssc.24395.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.24395  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.27732.1.S1_at,0.039536986,0.444011171,0.421321874,2.60574389,4.14025308,0.215561465,UP,0,0,gb:AW359852  DB_XREF=gi:6864502  DB_XREF=46944  TID=Ssc.4832.1  CNT=2  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.4832  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.19561.1.S1_at,0.039567675,0.444011171,0.421226315,4.35180304,4.9144447,0.569702115,UP,0,0,gb:CF179840  DB_XREF=gi:33291616  DB_XREF=814865  TID=Ssc.26169.1  CNT=3  FEA=EST  TIER=ConsEnd  STK=2  UG=Ssc.26169  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.10760.1.A1_at,0.039568478,0.444011171,0.421223816,5.04881826,5.46649615,0.658574328,UP,0,0,"gb:NM_214090.1  DB_XREF=gi:47522989  GEN=OPN1SW  TID=Ssc.15764.1  CNT=2  FEA=FLmRNA  TIER=FL  STK=2  LL=397164  UG=Ssc.15764  DEF=Sus scrofa blue-sensitive visual pigment opsin (OPN1SW), mRNA.  PROD=blue-sensitive visual pigment opsin  FL=gb:NM_214090.1 gb:AY091587.1  REP_ORG=S. scrofa"
Ssc.849.1.S1_at,0.039658186,0.444543635,0.420944848,4.17270571,4.65489511,0.617430109,UP,1,1,"gb:BQ603915  DB_XREF=gi:21550641  DB_XREF=MI-P-CP1-nza-h-05-0-UI.s1  CLONE=MI-P-CP1-nza-h-05-0-UI  TID=Ssc.13042.1  CNT=1  FEA=EST  TIER=ConsEnd  STK=0  UG=Ssc.13042  UG_TITLE=Transcribed locus, highly similar to NP_061720.1 dynein, axonemal, heavy polypeptide 7 (Homo sapiens)  REP_ORG=S. scrofa"
Ssc.14308.1.S1_at,0.039705957,0.444842122,0.42079651,6.14963206,6.72760394,0.56103506,UP,3,3,gb:BQ600884  DB_XREF=gi:21547610  DB_XREF=MI-P-E7-ahz-b-12-1-UM.s1  CLONE=MI-P-E7-ahz-b-12-1-UM  TID=Ssc.2406.1  CNT=17  FEA=EST  TIER=Stack  STK=7  UG=Ssc.2406  UG_TITLE=Transcribed locus  REP_ORG=S. scrofa
Ssc.10099.1.S1_at,0.039786066,0.445009909,0.420548095,7.10275112,7.34023555,0.78860917,UP,3,3,"gb:NM_214062.1  DB_XREF=gi:47522939  GEN=DLD  TID=Ssc.224.1  CNT=34  FEA=FLmRNA  TIER=FL+Stack  STK=16  LL=397129  UG=Ssc.224  DEF=Sus scrofa lipoamide dehydrogenase (DLD), mRNA.  PROD=lipoamide dehydrogenase  FL=gb:J03489.1 gb:NM_214062.1  REP_ORG=S. scrofa"
Ssc.1127.1.A1_at,0.0398049,0.445009909,0.420489753,6.95941799,7.23698845,0.757622181,UP,3,3,gb:X17058.1  DB_XREF=gi:1955  TID=Ssc.6391.1  CNT=18  FEA=mRNA  TIER=Stack  STK=6  LL=397404  UG_GENE=SLC2A1  UG=Ssc.6391  UG_TITLE=Glucose transport protein  DEF=Sus scrofa mRNA for glucose transporte protein.  REP_ORG=S. scrofa
Ssc.11822.1.A1_at,0.039816198,0.445009909,0.420454766,7.38432829,7.74455306,0.697519527,UP,0,0,"gb:M65088.1  DB_XREF=gi:164593  TID=Ssc.220.1  CNT=1  FEA=mRNA  TIER=ConsEnd  STK=0  LL=396893  UG_GENE=MX1  UG=Ssc.220  UG_TITLE=Mx protein  DEF=Pig Mx2 protein mRNA, 3-cds.  REP_ORG=S. scrofa"
